tgnID	placename	lat	lon	freq
2100143	Lookout Mountain	35.983	-84.667	000000048
7013969	Tuscumbia	35.717	-87.3	000000024
2003177	Coosa River	33.633	-85.633	000000010
2580593	Pigeon Mountain	35.633	-84.617	000000002
7015683	Galena	42.417	-89.583	000000006
2050602	Somerville	42.383	-70.9	000000002
2000421	Talbot	33.7	-84.5	000000004
7014265	Ohio River	37.983	-88.867	000000030
7022865	Dutch Gap Canal	43.5	-87.983	000000008
2067814	Amsterdam	43.933	-73.817	000000008
7005688	Torino	45.05	8.667	000000014
1002547	King George	38.267	-76.85	000000010
1002913	Stafford	38.417	-76.533	000000006
2110136	Weathersfield Center	43.367	-71.533	000000008
7014242	Northampton	42.317	-72.367	000000006
2029839	Richland	40.833	-89.15	000000006
2009771	Wesley	36.017	-93.083	000000006
2009615	Tamo	34.1	-91.25	000000006
7010642	Runcorn	53.333	-2.25	000000002
2028071	Golconda	37.367	-87.517	000000004
7014288	Oneida	43.083	-75.35	000000004
2347062	Genesee River	43.25	-77.4	000000002
7013592	Chesapeake Bay	37.0	-76.0	000000012
2119267	Moorefield	39.05	-78.033	000000030
7021291	Susquehanna River	43.7	-74.083	000000002
2101155	Purdy	35.217	-88.483	000000008
7014109	Elmira	42.083	-76.2	000000020
7014521	Southampton	41.883	-71.617	000000002
7005258	Isle of Man	54.25	-4.5	000000004
7013575	Dorchester	42.283	-70.933	000000006
2028981	Marseilles	41.317	-88.3	000000006
7000630	Ṭarābulus	33.883	13.167	000000002
2119878	Saint George	39.167	-79.3	000000004
2070527	Mexico	43.45	-75.783	000000002
7018929	Southwark	52.5	0.083	000000002
2112514	King George	38.267	-76.817	000000002
2335258	Fort Gaines	30.233	-87.933	000000082
2096170	Lucknow	34.283	-79.667	000000008
1121593	Badajós	-2.75	-62.967	000000002
1136370	San Sebastián	22.167	-103.683	000000003
1136369	San Sebastián del Álamo	21.433	-101.65	000000003
1019035	San Sebastían	18.35	-66.017	000000003
1018278	San Sebastián	21.75	-104.15	000000003
1016837	San Sebastián	14.4	-88.3	000000003
1016716	San Sebastián	15.567	-91.35	000000003
2068801	Delhi	42.267	-74.1	000000004
2095836	Fruit Hill	34.933	-81.15	000000002
2095538	Chester	35.7	-80.8	000000004
2031591	Delphi	41.583	-86.333	000000012
2075050	Hendersonville	35.317	-81.55	000000050
2113274	News Ferry	37.667	-78.983	000000028
2002192	Tazewell	37.1	-81.433	000000005
2000533	Tazewell	41.533	-89.45	000000007
2002188	Russell	37.933	-81.917	000000010
2058322	Centralia	39.2	-91.867	000000002
2118220	Fayetteville	38.05	-80.9	000000012
2098789	Decherd	35.2	-85.933	000000002
7016373	Mount Crawford	38.35	-78.067	000000012
2002187	Rockingham	39.517	-78.117	000000020
7021890	Pilot Knob	38.617	-90.367	000000036
2059754	Mineral Point	38.933	-90.283	000000006
2058555	De Soto	38.133	-90.45	000000010
2060152	Potosi	38.933	-90.217	000000006
2059231	Jefferson Barracks	39.5	-89.733	000000002
2057900	Arcadia	38.583	-90.383	000000002
2099480	Harrison	35.1	-84.867	000000002
7001680	Réunion	-20.917	56.583	000000008
2060292	Rolla	38.95	-91.233	000000030
2005702	Waterloo	35.917	-87.95	000000006
2000273	Jackson	31.783	-84.833	000000002
2002268	Jackson	39.833	-81.317	000000008
7014508	Sioux City	43.5	-95.6	000000004
2000321	Clay	32.617	-84.017	000000002
2000065	Wilcox	32.983	-86.667	000000002
2001139	Panola	34.35	-89.05	000000002
2110692	Blackstone	37.067	-77.017	000000002
7017622	Wilderness	38.317	-77.283	000000016
2073613	Battleboro	36.033	-77.267	000000004
2087107	Chambersburg	40.933	-77.35	000000070
7016218	Antietam	39.4	-77.267	000000016
2056637	Holly Springs	35.767	-88.567	000000020
2060118	Pleasant Hill	39.783	-93.733	000000016
7013681	Hagerstown	40.633	-77.283	000000086
2089118	Harristown	40.0	-75.917	000000002
2047158	Frederick Junction	39.367	-76.617	000000006
7014229	Niagara Falls	43.083	-78.95	000000040
7014353	Rock Island	42.5	-90.433	000000006
2110255	Aldie	39.967	-77.367	000000012
1002715	New York	41.783	-73.033	000000004
1002931	Surry	37.117	-76.1	000000010
2120310	Vaughan	38.267	-80.867	000000044
2565070	Page Valley	39.5	-78.383	000000004
2002194	Washington	37.717	-81.033	000000004
2087769	Devault	40.067	-75.467	000000002
2023284	Jonesboro	34.517	-83.65	000000152
2001551	Watauga	36.233	-81.3	000000004
2001918	Sullivan	37.517	-82.467	000000002
2038105	Catlettsburg	38.4	-82.4	000000002
2119917	Scary	38.433	-81.15	000000002
2058830	Fredericktown	38.55	-89.717	000000010
7019842	Arkansas River	36.667	-92.267	000000034
7012591	Main	50.0	8.3	000000003
7002381	Māʻīn	32.683	36.717	000000003
1126686	Main, River	55.717	-5.7	000000003
2001904	Perry	36.65	-87.133	000000002
2003205	Courtland	35.667	-86.7	000000008
7014386	Palo Alto	37.433	-121.867	000000009
2566318	Palo Alto	34.667	-88.2	000000009
7013447	Bowling Green	37.983	-85.567	000000040
2031150	Bowling Green	39.367	-87.0	000000034
7013448	Bowling Green	41.367	-83.35	000000030
2662262	Sidney	31.067	-87.767	000000002
2543031	Nonconnah Creek	35.0	-89.367	000000002
2055901	Batesville	34.3	-89.067	000000010
2095219	Abbeville	34.167	-81.633	000000016
2100035	Lebanon	36.2	-85.717	000000004
1123928	Fish	31.733	-87.217	000000006
7014522	Southport	34.917	-77.983	000000002
7015824	Long Island City	41.733	-73.067	000000014
2049862	Halifax	42.983	-70.15	000000010
1012193	Montauk Point	41.067	-71.15	000000002
7014372	Thomaston	44.067	-68.833	000000006
7013042	Glace Bay	46.183	-59.033	000000002
7013355	Bangor	45.8	-68.233	000000010
7013586	Chatham	42.667	-69.05	000000016
7013146	Yarmouth	44.833	-65.867	000000011
2044881	Georgetown	44.8	-69.267	000000002
1112462	Saint Lawrence, Gulf of	48.0	-62.0	000000006
2044870	Friendship	44.983	-68.667	000000004
2045006	Jonesboro	45.65	-67.433	000000002
2017132	Mohegan	41.467	-71.9	000000002
1113604	Penobscot Bay	44.183	-68.083	000000002
1011132	Sable, Cape	43.383	-65.383	000000006
7014213	New London	41.35	-71.9	000000002
2044749	East Machias	45.733	-66.617	000000002
7014354	Rockland	44.1	-68.9	000000004
7014221	Newport	41.483	-70.7	000000008
7013377	Belmont	42.383	-70.833	000000002
2021374	Steinhatchee	30.667	-82.617	000000002
2104124	Eylau	33.367	-93.9	000000002
7011599	Smolenskaya Oblast’	55.0	33.0	000000002
7012328	Lützen	51.25	12.133	000000002
2634462	Russian River	60.35	-149.117	000000010
2047202	Fredericktown	39.35	-75.117	000000009
7004449	Mainz	50.0	8.267	000000002
2081723	Saint Bernard	39.167	-83.517	000000002
2035190	Marengo	42.783	-91.933	000000014
2028962	Marengo	42.233	-88.4	000000014
7005973	Jena	51.933	12.583	000000004
7016779	Pravdinsk	54.45	21.017	000000017
2082402	Wagram	40.95	-82.283	000000002
7007746	Alps	46.417	10.0	000000010
7003120	Piemonte	45.0	8.0	000000006
2059733	Milan	40.2	-92.883	000000010
7003669	Bayern	49.5	12.5	000000012
7006465	Bratislava	48.167	17.167	000000002
7003712	Berlin	53.517	13.4	000000008
1004446	Essling	48.217	17.533	000000002
7013327	Aspen	39.183	-106.183	000000002
2073632	Beaufort	35.717	-76.35	000000018
2118187	Fairmont	39.483	-79.867	000000004
2021886	Albany	32.567	-83.85	000000008
2076672	Smithfield	36.5	-77.667	000000020
7014736	Henlopen, Cape	39.8	-74.917	000000002
2114427	Stuart	37.633	-79.75	000000004
7013613	Dover	43.183	-70.133	000000018
7013385	Berea	41.367	-81.15	000000002
2495258	Mary Hill	36.983	-83.233	000000008
2112479	Kellys Ford	38.467	-77.233	000000004
2110907	Cabin Point	37.183	-76.983	000000006
2101962	Versailles	36.717	-86.467	000000002
2055406	Saint Cloud	46.55	-93.85	000000006
2357758	Gracelock	45.05	-95.433	000000002
2747970	Walden Pond	38.617	-76.833	000000002
2076388	Rockingham	35.933	-79.233	000000008
7013927	Pittsburgh	40.433	-79.017	000000026
2418933	James Island	33.717	-79.05	000000036
2096055	Johns Island	33.783	-79.9	000000050
2096824	Three Trees	33.717	-79.083	000000030
1122759	Chickahominy	38.7	-77.383	000000020
2495447	Maryland Heights	39.333	-77.283	000000010
2399679	Hornsboro	35.783	-79.717	000000002
2681169	South Mountain	38.817	-78.75	000000002
2018387	Tenleytown	39.933	-76.917	000000004
7018805	Rockville	39.083	-76.85	000000030
2036393	Fulton	38.0	-94.283	000000004
2046277	Bladensburg	39.933	-76.067	000000008
1018380	Tampico	22.217	-97.15	000000006
2284855	Detroit River	42.35	-82.083	000000004
7014468	Sandwich	42.75	-69.517	000000002
2063985	Applegarth	40.267	-73.533	000000002
2036582	Kansas City	39.1	-94.383	000000006
7013547	Detroit	42.317	-82.967	000000026
2210413	Bush River	37.067	-77.567	000000002
2047838	Magnolia	39.4	-75.683	000000002
2048910	Taneytown	40.65	-76.833	000000004
2233898	Chattahoochee River	32.467	-84.017	000000036
2026334	Ancona	41.033	-88.133	000000002
2369630	Gunpowder River	39.383	-75.65	000000006
2101534	Silver Springs	36.183	-85.55	000000002
1114422	Boston Harbor	42.333	-70.033	000000004
2112496	Keysville	37.033	-77.517	000000040
2078243	Antwerp	41.167	-84.267	000000004
7008070	Versailles	49.8	2.133	000000002
7011586	Chatham	51.383	1.517	000000018
2572523	Peachtree Ridge	38.817	-80.55	000000004
2005379	Stevenson	35.867	-85.167	000000030
2560626	Oregon Hill	42.25	-76.583	000000016
2001923	Union	36.283	-83.167	000000002
2001117	Jefferson	32.717	-90.95	000000002
2069663	Henrietta	43.05	-77.4	000000002
1002548	King William	38.683	-76.917	000000058
1042837	Hospital	52.467	-7.583	000000010
2222249	Carolina City	35.717	-76.267	000000010
2756367	Weldon River	41.9	-93.35	000000002
2692308	Staunton River	38.467	-77.583	000000035
2110841	Buchanan	38.517	-79.333	000000004
7013924	Fort Smith	35.383	-93.617	000000030
2043510	Morganza	31.733	-91.417	000000010
2057281	Port Gibson	32.95	-90.017	000000002
2063568	Londonderry	43.85	-70.633	000000004
7018159	Venezia	45.433	12.317	000000004
2024088	Rocky Face	35.8	-84.983	000000004
2743588	Vaughan	31.85	-88.5	000000002
7013690	Hanover	44.7	-71.717	000000012
2002191	Smyth	37.85	-81.483	000000008
2572510	Peachtree Creek	38.783	-80.55	000000002
2113796	Purcellville	39.133	-77.3	000000002
2081870	Shelby	41.867	-82.35	000000002
2029611	Pekin	41.567	-89.367	000000002
7014529	Springfield	40.8	-89.367	000000010
2058228	Caledonia	38.75	-90.233	000000006
2120861	Caledonia	43.8	-87.083	000000006
2068307	Caledonia	43.967	-77.15	000000006
2054079	Caledonia	44.633	-90.517	000000006
1014637	Caledonia	43.083	-79.05	000000006
2615530	Reuben	34.35	-80.533	000000002
1131032	Trinity	33.783	-96.133	000000005
2044460	Bethel	44.4	-70.217	000000029
2036878	North Newton	38.067	-96.667	000000027
2681635	South Quay	37.617	-76.117	000000002
2099960	La Grange	35.033	-88.767	000000004
2040216	Mayfield	37.733	-88.367	000000014
2098870	Dresden	36.283	-88.3	000000010
7013550	Carlisle	40.2	-76.817	000000014
2510762	Middletown Valley	39.417	-77.483	000000002
2090713	Middletown	40.183	-76.283	000000010
2047381	Hancock	40.683	-77.833	000000006
2001901	Morgan	36.133	-84.367	000000006
2377668	Harpeth Shoals	36.3	-86.833	000000002
2039064	Gilpin	37.25	-84.133	000000003
2038097	Caseyville	38.533	-87.95	000000003
2026899	Caseyville	39.633	-89.983	000000003
2093881	Uniontown	40.9	-79.283	000000006
2001875	Henderson	36.65	-87.6	000000002
1124357	Green	37.433	-84.367	000000002
7010684	Derby	53.933	-1.5	000000002
2111589	Edinburg	39.817	-78.45	000000018
2002167	Henry	37.667	-79.117	000000028
1002262	Chenango	42.467	-73.417	000000002
1002224	Calvert	39.55	-76.417	000000002
2125016	Abram Creek	39.2	-78.783	000000002
2271531	Cumberland Run	40.967	-80.117	000000002
1131642	Warwick	38.7	-75.417	000000008
1003048	York	37.233	-76.45	000000004
2046585	Chesapeake City	40.517	-75.2	000000002
1008147	Middle Bass Island	42.667	-82.2	000000002
1008301	Nassau Island	-11.45	-164.583	000000002
2413549	Iredell	34.917	-78.417	000000002
2036907	Osawatomie	38.483	-94.05	000000002
2022849	Fairburn	34.567	-84.433	000000030
2084191	Verden	35.083	-97.917	000000002
2540359	Newmarket	37.017	-75.583	000000018
1002336	Dinwiddie	37.067	-77.367	000000016
2066357	Vauxhall	41.717	-73.717	000000002
2007622	Arkadelphia	34.117	-92.95	000000012
2050609	Southampton	42.217	-72.283	000000014
7014561	Syracuse	43.033	-75.867	000000012
7013523	Delavan	43.617	-88.367	000000002
2731420	Tug Fork	39.217	-80.65	000000002
2335395	Fort McRee	30.317	-86.7	000000006
2001864	Giles	35.233	-86.967	000000004
2617354	Richland Creek	36.317	-82.567	000000002
2056417	Farmington	35.917	-87.55	000000004
2000166	Saint Francis	35.017	-90.233	000000002
2059199	Ironton	38.583	-90.383	000000004
2198767	Brownsville	35.183	-93.083	000000002
2097784	Athens	35.433	-84.417	000000012
2057765	West Point	34.6	-88.35	000000004
2022328	Campbellton	34.65	-84.333	000000020
2092266	Puritan	40.867	-79.15	000000008
2112495	Keswick	38.017	-77.65	000000020
2567471	Paper Mill	41.017	-75.567	000000008
2290988	Dog River	31.633	-87.917	000000012
2004693	New Market	35.9	-85.583	000000016
2212215	Buzzard Roost	35.667	-83.767	000000004
2519099	Mobile Point	30.217	-87.983	000000004
2506335	Merrimac	38.45	-77.933	000000002
2111399	Curdsville	37.4	-77.55	000000018
2348050	Germantown	39.6	-77.267	000000004
2077105	Watha	35.633	-77.05	000000018
2095374	Bluffton	32.233	-80.15	000000002
2022633	Darien	31.367	-80.567	000000004
2024151	Saint Marys	31.717	-81.467	000000002
1113893	Tampa Bay	28.683	-82.433	000000002
7014212	New Iberia	30.0	-91.183	000000002
2599878	Providence, Lake	33.817	-90.8	000000006
2043757	Plaquemine	30.283	-90.767	000000008
2042665	Donaldsonville	30.1	-90.017	000000004
2596514	Powder Mill	34.933	-84.283	000000002
2290989	Dog River	34.683	-84.083	000000008
2114015	Rockbridge Baths	38.9	-78.6	000000002
2552621	Nutal Rise	30.15	-83.05	000000003
2427053	Jonesboro	30.7	-82.717	000000003
2709994	Talasse	32.467	-85.15	000000002
2114737	Verdon	38.867	-77.5	000000006
2065526	Mount Holly	40.983	-74.217	000000002
7014098	Monticello	38.0	-77.55	000000038
7014647	Worcester	42.25	-71.2	000000010
2194039	Brick House	34.267	-81.683	000000010
2157696	Beaver Dam Station	41.817	-83.033	000000004
7014448	Salem	39.517	-77.933	000000002
2111904	Genito	37.45	-77.15	000000004
2003096	Choctaw Bluff	31.383	-87.217	000000002
2210897	Butler Canal	39.483	-121.283	000000002
2117620	Bulltown	39.783	-80.433	000000002
2120352	Walkersville	39.867	-79.55	000000002
2060729	Troy	39.967	-90.033	000000002
2050128	Milford	42.133	-71.483	000000006
2110826	Brownsburg	38.917	-78.683	000000004
1100385	Old Fort Niagara	43.25	-78.95	000000002
2099750	Jasper	35.067	-85.383	000000004
2114984	Westham	38.583	-77.467	000000026
2131961	America	34.8	-94.467	000000005
1000069	Suomi	64.0	26.0	000000004
2002265	Hampshire	39.333	-78.4	000000012
2119933	Seven Pines	40.567	-79.567	000000018
2144443	Bakers Creek	32.283	-89.717	000000002
1132269	Aquia Creek	39.517	-77.4	000000014
2090441	McConnellsburg	40.917	-77.017	000000002
2727325	Trafalgar	33.35	-91.417	000000004
7015730	Hamilton	39.383	-84.45	000000006
2055878	Baldwyn	35.5	-88.367	000000002
2057359	Ripley	35.717	-88.05	000000012
2002147	Brunswick	37.75	-77.15	000000010
1002425	Greensville	37.683	-77.433	000000008
7006629	Tallinn	59.433	25.717	000000002
7003488	Kilkenny	53.583	-6.75	000000002
7016101	Frederick	39.467	-76.6	000000002
1090602	Monrovia	6.333	-10.2	000000004
2380665	Havre De Grace	40.533	-75.917	000000002
2046502	Catoctin Furnace	40.567	-76.583	000000002
7016099	Baltimore	39.467	-76.35	000000006
2705691	Susquehanna River	40.65	-75.833	000000002
2432393	Kearsarge	37.8	-117.9	000000002
2207738	Bureau	39.8	-75.15	000000004
7001758	Beijing	40.917	116.383	000000002
2024422	Stone Mountain	34.8	-83.833	000000018
2572451	Peach Tree Creek	32.1	-88.35	000000010
7014348	Rochester	43.15	-77.4	000000012
7013960	Salt Lake City	41.75	-111.117	000000006
2068861	Dundee	43.517	-76.033	000000002
1002751	Orange	41.417	-73.683	000000002
2245098	Clover Station	42.217	-121.933	000000002
2090387	Lundys Lane	42.883	-79.667	000000006
2087035	Cedar Lane	40.083	-75.983	000000002
1122736	Chester	39.25	-75.167	000000002
2000396	Murray	35.8	-84.25	000000002
2716034	Texas Valley	48.0	-122.817	000000002
2001902	Obion	36.383	-88.85	000000002
2552260	Number Ten, Island	36.467	-88.533	000000010
2484521	Laurel Grove	37.967	-82.35	000000002
2001224	Nodaway	40.35	-94.133	000000002
2049378	Bedford	42.483	-70.733	000000004
7014343	Roanoke	37.267	-79.067	000000020
2113864	Reams	37.1	-76.6	000000038
2523875	Moreau	45.35	-99.617	000000002
2062148	Farwell	41.2	-98.383	000000002
7013720	Hopedale	42.117	-71.467	000000002
7013956	Montpelier	44.25	-72.433	000000006
2095244	Anderson	35.5	-82.35	000000008
2110717	Blue Ridge	37.367	-79.2	000000007
2374927	Hanging Rock	38.55	-79.817	000000006
2108095	Travis	31.133	-97.0	000000002
2003599	Fulton	32.783	-87.283	000000002
7016100	Charles	38.483	-76.017	000000022
2035552	Robinson	42.333	-91.433	000000002
7005054	Pale	43.983	13.767	000000004
2050680	Spencer	42.233	-71.017	000000004
2056529	Greenville	33.4	-90.95	000000010
2203061	Buckhead	33.2	-82.817	000000006
2356973	Gosport	37.8	-75.683	000000004
2002380	Platte	42.133	-104.033	000000002
2094287	Wesley Chapel	40.383	-78.15	000000002
7019121	West Lothian	56.917	-3.333	000000003
7009549	Linlithgow	56.967	-3.383	000000003
7008997	Inverness	57.467	-3.767	000000002
2023070	Griswoldville	33.867	-82.517	000000008
1003017	Westmoreland	41.617	-79.383	000000010
2748805	Walkersville	40.733	-91.933	000000002
2120416	Weston	39.033	-79.533	000000002
2111881	Gainesville	39.783	-77.4	000000006
2043079	Jackson	31.833	-90.783	000000002
2115142	Woodville	39.6	-77.833	000000008
2044125	Tangipahoa	31.867	-90.5	000000004
2377907	Harris	38.017	-77.25	000000002
2658880	Shermans Mill	44.267	-68.767	000000002
2700351	Styx	34.9	-80.883	000000004
2100022	Lawrenceburg	35.233	-86.667	000000004
7005136	Saint Thomas	18.35	-64.067	000000029
7013107	Saint Thomas	43.783	-80.8	000000027
2090646	Meadville	42.633	-79.85	000000004
2022808	Ellaville	32.233	-83.7	000000002
2489636	Mallory	38.933	-77.85	000000002
1127296	Mologa	59.55	37.467	000000002
7010267	Riga	57.667	106.167	000000002
7010240	Orenburg	52.833	55.0	000000002
7010273	Sankt-Peterburg	60.883	30.25	000000002
7011609	Ul’yanovskaya Oblast’	54.0	48.0	000000002
7009758	Montrose	57.7	-1.55	000000002
7004474	Napoli	41.833	14.25	000000012
7008038	Paris	49.867	2.333	000000008
7014660	Troy	43.717	-73.317	000000008
2113008	Middleburg	39.967	-77.267	000000016
2057151	Osyka	31.0	-89.533	000000002
2465268	London Bridge	47.2	-101.667	000000002
2004406	Maysville	35.767	-85.583	000000002
2100426	Milton	36.917	-85.833	000000004
2070370	Malone	45.833	-73.717	000000006
2047133	Fountain Rock	39.467	-76.633	000000002
2098787	Decatur	36.5	-84.217	000000020
2076052	Peachtree	35.083	-83.067	000000002
2075467	Lincolnton	35.467	-80.75	000000006
7014214	New Orleans	30.95	-89.933	000000008
2204260	Buffalo	35.2	-83.217	000000002
2495439	Maryes Heights	38.283	-76.533	000000004
2062289	Kearney	41.683	-98.933	000000002
2335574	Fort Warren	42.317	-70.083	000000026
2047740	Lisbon	39.333	-76.933	000000009
1002228	Camden	36.383	-75.817	000000005
2001873	Hawkins	36.433	-82.05	000000008
2001866	Greene	36.15	-82.15	000000006
2101606	Sparta	36.917	-84.55	000000010
2484557	Laurel Hill	37.083	-77.75	000000006
2101856	Trenton	36.967	-88.067	000000010
2088025	Easton	41.683	-74.783	000000004
2093504	Stroudsburg	41.983	-74.817	000000002
7011197	Bath	51.367	-1.65	000000002
7014034	Gainesville	30.65	-81.683	000000004
2734772	Tuxis Island	41.25	-72.4	000000002
2000814	Livingston	37.217	-87.667	000000002
2044976	Houlton	46.117	-67.167	000000002
2098151	Brownsville	36.583	-88.75	000000002
2193014	Brazos Island	26.017	-96.85	000000003
7013066	London	43.967	-80.75	000000004
7003434	Ribe	56.583	9.833	000000004
2559603	Oostanaula River	35.533	-84.1	000000002
7010588	Amiens	50.9	2.3	000000004
2018869	Chattahoochee	31.7	-84.167	000000004
2110530	Barboursville	38.167	-77.733	000000006
2599301	Proctors Creek	37.383	-77.5	000000012
2029894	Robinson	39.0	-87.267	000000004
2515244	Millie Hill	46.817	-87.967	000000002
1097211	Kalorama	-37.183	145.367	000000002
1099535	Mare	-8.817	142.7	000000041
1008041	Maré	-21.5	168.0	000000039
2049951	Hull	42.3	-70.1	000000002
2125349	Acme	39.833	-96.75	000000008
2395982	Holly Hill	36.3	-81.65	000000002
2624031	Rock Hill	39.05	-77.183	000000002
2050821	Warren	42.2	-71.817	000000002
2049593	Chester	42.267	-72.033	000000014
1002338	Dorchester	38.467	-76.0	000000006
1002488	Howard	39.25	-76.067	000000007
1002787	Pike	39.367	-90.833	000000006
1002634	Marion	40.817	-91.4	000000002
1003037	Worcester	38.2	-74.617	000000002
2318318	Ephram	38.9	-81.0	000000004
2492668	Marion	39.683	-91.65	000000004
7014445	Saint Mary's City	38.183	-75.567	000000002
1002539	Kent	39.3	-75.967	000000006
1002516	Jefferson	38.183	-85.35	000000004
1002234	Caroline	39.867	-75.167	000000002
2376304	Hardesty	39.883	-76.333	000000002
1002805	Prince George	37.2	-76.767	000000006
2051052	Yarmouth	42.7	-69.783	000000003
2045923	Yarmouth	44.8	-69.817	000000003
2059860	New Hamburg	37.117	-89.417	000000002
2492667	Marion	38.033	-75.233	000000002
2040199	Mason	38.717	-82.95	000000002
2000126	Drew	34.6	-91.283	000000002
2119512	Parkersburg	39.267	-81.45	000000006
7011052	Salamís	38.917	24.5	000000005
7002340	Salamis	35.167	34.9	000000003
1042208	Salamís	38.95	23.483	000000003
7017509	Shūsh	32.2	48.333	000000003
7015312	Sousse	36.833	11.633	000000003
7005724	Susa	45.133	7.05	000000003
1134743	Suså	5.317	12.65	000000003
1081393	Susa	35.65	132.6	000000003
7000231	Īrān	32.0	53.0	000000004
2030959	Attica	40.283	-86.767	000000004
2024380	Sparta	33.267	-82.033	000000002
7011072	Thermopílai	39.8	23.533	000000004
2112678	Lick Skillet	37.883	-81.217	000000006
2022783	Eatonton	33.317	-82.617	000000014
2022452	Clinton	33.983	-83.45	000000004
7013142	Windsor	42.3	-82.983	000000004
2023250	Jackson	33.283	-83.05	000000002
7013610	Clinton	43.033	-74.633	000000008
7013174	Sydney	46.167	-59.833	000000003
7001923	Sydney	-33.15	151.2	000000003
2008520	Hollywood	34.1	-92.767	000000010
2531211	Mulberry Hill	37.9	-78.317	000000004
2107636	Sherman	34.633	-96.4	000000002
2150157	Bartonsville	36.467	-76.05	000000004
2000351	Fulton	34.767	-83.55	000000006
2073220	Whitehall	44.55	-72.6	000000002
2000359	Habersham	35.617	-83.5	000000002
2233926	Chattooga Creek	35.733	-84.733	000000002
1121269	Apalachicola	31.7	-84.15	000000002
7021009	Mexico, Gulf of	25.0	-90.0	000000014
2000324	Cobb	34.933	-84.433	000000004
2572506	Peachtree Creek	34.817	-83.65	000000004
2058748	Fayette	39.133	-92.317	000000004
7013488	Cahaba	32.317	-86.9	000000002
1116471	Granville Lake	56.3	-100.5	000000002
7014398	Pendleton	39.683	-78.65	000000004
2027503	Dixon	42.833	-88.533	000000002
2000327	Columbia	34.55	-81.75	000000008
7002886	Normandie	49.0	0.0	000000006
2068136	Borodino	43.85	-75.667	000000020
7013496	Regensburg	49.0	12.083	000000004
7012329	Leipzig	51.333	12.417	000000006
7008561	Salamanca	41.967	-5.35	000000006
7004455	Dresden	51.05	14.75	000000002
2323073	Faris	36.183	-89.217	000000002
7008192	Bayonne	43.483	-0.517	000000002
2003375	Echola	33.333	-87.217	000000002
2543118	Noonday Creek	34.983	-84.367	000000002
2110370	Aquia	38.467	-76.617	000000002
2059124	Hopewell	38.883	-90.3	000000004
2783491	Wyanoke	37.533	-76.1	000000002
2001540	Stanly	35.333	-79.75	000000002
2002179	Patrick	37.667	-79.717	000000004
2111769	Five Forks	37.133	-77.383	000000004
1131760	White Oak	34.417	-77.717	000000002
2660350	Shockoe Creek	37.8	-78.7	000000008
2403820	Howards Grove	43.867	-70.783	000000022
2702328	Sullivan Island	34.1	-77.833	000000002
2063558	Lisbon	44.2	-71.1	000000021
2119778	Rippon	39.217	-77.1	000000002
7013343	Auburn	43.917	-76.45	000000010
2024666	Washington	34.733	-82.267	000000010
1002730	Northampton	37.35	-75.067	000000004
2694766	Stewarts Landing	38.5	-75.1	000000002
2121549	La Crosse	44.8	-90.767	000000002
7009724	Vichy	46.117	3.417	000000002
1113605	Pensacola Bay	30.367	-86.8	000000002
2495219	Mary Cove	35.8	-83.467	000000002
2070420	Marathon	42.433	-75.983	000000008
2741765	Utoy Creek	34.717	-84.5	000000002
1002874	Schuyler	40.15	-90.4	000000002
2005608	Uniontown	32.433	-87.5	000000004
2000037	Lamar	34.75	-87.883	000000002
2079000	Clyde	41.3	-82.033	000000004
7000490	Australia	-25.0	135.0	000000016
2140674	Australia Island	33.5	-90.967	000000012
2001143	Pontotoc	34.233	-88.983	000000002
2075706	Milton	37.533	-78.8	000000012
2274953	Dan River	37.767	-79.65	000000006
2022438	Clarkesville	35.6	-83.483	000000006
1002880	Scott	38.3	-84.433	000000007
1002879	Scott	39.683	-85.233	000000003
2001912	Scott	36.45	-84.483	000000003
2001246	Scott	37.067	-89.433	000000003
2001068	Scott	45.633	-93.5	000000003
2000642	Scott	42.633	-90.367	000000003
2736883	Two Bridges	38.617	-111.85	000000002
2053225	Saint Clair	43.817	-81.517	000000010
1018672	Zacualtipán	21.65	-98.4	000000002
2045053	Leeds	44.3	-69.883	000000005
2650005	Sea Island	31.2	-80.667	000000008
2400992	Horse Swamp	37.817	-76.15	000000002
2029695	Plano	42.65	-88.467	000000003
2106802	Plano	33.017	-96.317	000000003
2000422	Taliaferro	34.65	-82.133	000000002
7014218	Newark	41.733	-73.833	000000006
2536308	Navy Cove	30.233	-87.033	000000006
2067890	Austerlitz	42.3	-72.533	000000004
2111341	Covington	38.783	-79.017	000000012
7014652	Pacific Ocean	-0.5	-91.0	000000005
2784887	Yellow Creek	40.65	-92.95	000000002
1002598	Lincoln	39.067	-90.033	000000002
2001220	Moniteau	39.617	-92.433	000000002
1002241	Cass	40.95	-89.767	000000002
2001182	Cass	39.65	-93.633	000000002
7013718	Honolulu	21.3	-157.15	000000002
2024880	Hilo	20.717	-154.917	000000002
1005692	Sydenham	51.417	0.05	000000004
2709993	Talasee	34.017	-83.5	000000004
7005599	Veracruz	19.333	-96.333	000000012
2615982	Reynoldsburg	36.083	-87.067	000000002
2001852	Coffee	35.483	-85.933	000000002
2001925	Warren	36.683	-85.217	000000002
2001862	Franklin	35.167	-85.917	000000002
2001888	Lincoln	35.15	-86.4	000000004
2197176	Broward River	30.433	-81.367	000000014
7013527	Cambridge	42.367	-70.9	000000014
2048346	Port Deposit	40.6	-75.9	000000002
7005441	El Salvador	14.833	-88.083	000000006
